Table 1
Date,SPY,QQQ,IWM,DIA,XLF,XLV,XLY,XLP,EEM,EFA,AGG,TLT,GLD,USO,VNQ
2008-07-08,98.2097,39.7903,57.8412,92.4948,13.4098,25.5758,24.4034,19.9182,32.4388,48.5054,77.9156,62.9333,90.86,879.36,38.0007
2008-07-09,96.3033,38.738,56.2903,90.7855,12.6468,25.6979,23.8876,19.7239,31.7805,47.8764,78.2232,63.2096,91.5,877.2,35.4075
2008-07-10,96.6962,39.205,56.8439,91.2371,12.5548,25.8367,23.4705,19.8698,32.3565,48.2902,78.292,63.2027,93.53,914.72,36.0917
2008-07-11,95.5475,38.5793,57.1595,90.2341,12.2025,25.3458,22.9796,19.6558,32.1378,47.5291,77.8568,62.3049,95.16,939.12,35.9157
2008-07-14,94.6977,38.2936,56.2168,89.8265,11.5772,25.5163,22.8641,19.6716,32.1029,47.4283,77.9713,62.8514,95.91,939.84,34.6663
2008-07-15,93.3329,38.3024,55.9797,88.8525,11.2159,25.6413,22.8641,19.6371,31.5635,46.6691,78.268,62.8316,96.17,899.12,34.33
2008-07-16,95.6339,39.2461,58.0356,91.1921,12.6864,25.8209,23.7791,19.8826,32.4747,47.5291,77.6726,61.694,94.44,874,36.8348
2008-07-17,96.6296,39.5172,58.122,92.7905,13.2327,26.0767,23.8876,19.9182,32.6332,48.2511,77.335,61.3795,94.22,844.24,37.2772
2008-07-18,97.1468,38.6068,58.5278,93.4658,13.5029,26.0688,24.6283,19.5829,32.3493,48.5632,76.884,61.1468,94.17,835.52,37.342
2008-07-21,97.1938,38.7636,59.2422,93.215,13.5543,25.6086,24.1922,19.5395,32.754,48.8449,77.1896,61.3879,95.12,853.36,37.6222
2008-07-22,98.3901,38.7636,60.7296,94.0781,14.6924,25.9627,24.8345,19.8826,32.7687,49.0122,77.0174,61.0831,93.06,826.56,38.6289
2008-07-23,98.8689,39.2724,61.1226,94.4678,14.6716,26.0767,25.3153,20.0247,32.8228,49.1922,77.115,60.9593,90.57,800.16,39.7209
2008-07-24,96.8206,38.688,59.5717,92.3739,13.685,26.0499,24.7737,19.8984,31.6009,48.2971,77.6477,61.553,91.33,811.68,37.0875
2008-07-25,96.8014,39.1953,60.0609,92.0133,13.6315,26.2076,24.3874,19.7861,31.818,48.3978,77.2544,60.941,91.69,794.16,37.697
2008-07-28,95.3848,38.4521,59.0359,90.5089,12.9903,25.9944,23.8129,19.6223,31.3831,47.5868,77.6039,61.553,91.73,804.32,37.0825
2008-07-29,97.404,39.2461,60.4816,92.5917,14.0451,26.2582,24.6623,20.0789,33.0123,48.0564,77.5103,61.3037,90.59,784.32,38.8038
2008-07-30,99.1561,39.4556,60.8447,94.1531,14.2579,26.2492,24.6373,20.3146,32.6707,48.5054,77.5959,61.3651,89.52,817.04,38.6741
2008-07-31,97.8527,39.3567,60.6017,92.4598,14.1273,26.273,24.4711,20.001,31.9372,48.03,77.9963,61.9724,90.08,799.92,38.1914
2008-08-01,97.2896,38.8496,60.6801,91.9723,14.1273,26.0767,24.2311,19.9635,31.7192,47.3138,77.589,61.8838,89.57,808.32,38.2229
2008-08-04,96.4572,38.4599,60.1174,91.6737,14.0105,26.2988,24.4113,20.1479,30.7557,46.8628,77.3679,61.7431,88.14,780.16,37.6645
2008-08-05,99.0119,39.7641,61.1444,94.288,14.725,27.1518,25.5045,20.5,31.1532,48.0486,77.2286,61.2817,86.08,764.72,39.3583
2008-08-06,99.4622,40.363,61.451,94.6806,14.5716,27.2629,25.3721,20.7149,31.7658,48.0642,77.1458,61.0355,86.64,763.36,39.1685
2008-08-07,98.008,40.0616,60.5322,93.1571,13.8532,26.9316,24.8773,20.3146,30.6806,47.1025,77.5501,62.0242,86.09,771.52,38.1353
2008-08-08,99.8268,40.965,62.1318,95.0811,14.3331,27.3998,26.058,20.7377,30.7557,47.2982,77.4367,62.198,84.43,741.44,39.2462
2008-08-11,100.842,41.339,63.6191,95.7684,14.5716,27.4246,26.8576,20.9201,30.4341,47.2532,77.2374,61.5997,81.13,740.08,40.5103
2008-08-12,99.8068,41.3851,63.1429,94.7565,13.8334,27.3661,26.5061,21.0661,30.1796,46.9147,77.5651,62.1765,80.52,731.92,39.606
2008-08-13,99.1839,41.2939,63.3701,93.8314,13.4385,27.3829,26.077,20.853,30.1742,46.1751,77.4367,61.9595,81.56,750,39.0279
2008-08-14,99.9325,41.7678,63.9843,94.6276,13.8532,27.3661,26.4723,20.9487,30.5688,45.9941,77.6218,62.3602,79.35,741.92,39.6532
2008-08-15,100.458,41.6963,63.8146,94.7166,13.9531,27.6389,26.7818,21.1528,30.09,45.6918,77.8489,62.8999,77.63,734.4,39.6001
2008-08-18,99.0309,41.2029,62.9881,93.3908,13.4168,27.4087,26.3259,21.0661,29.5816,45.4589,77.9813,63.1468,78.8,730.08,39.0535
2008-08-19,97.9886,40.6948,61.9451,92.281,13.0249,27.2838,25.836,20.783,29.327,44.9482,77.9156,62.9063,80.43,741.92,38.0891
2008-08-20,98.4682,40.7653,62.0315,92.7235,13.2921,27.1102,25.5205,20.79,30.0816,45.2134,78.0341,63.0854,80.06,751.84,38.1452
2008-08-21,98.6198,40.5784,61.3171,92.7335,13.0506,26.9396,25.7255,20.5621,30.0405,45.3944,78.048,62.9678,82.17,785.68,37.4678
2008-08-22,100.026,41.1148,62.608,94.5377,13.5484,27.3899,26.3259,20.9339,30.0175,45.6057,77.9713,62.9249,81.08,740.32,38.7409
2008-08-25,98.0179,40.2504,61.2297,92.5917,13.0694,26.9495,25.5901,20.5966,29.3957,44.8886,78.2084,63.5546,80.93,744.8,37.5711
2008-08-26,98.3127,40.1957,61.326,92.7535,13.1753,26.9148,25.7852,20.5217,29.4478,45.1155,78.1107,63.6106,81.23,751.2,38.0134
2008-08-27,99.2335,40.4522,62.0544,93.4948,13.4316,26.9574,25.8639,20.6144,30.0752,45.5411,78.2084,63.7191,81.36,765.28,38.3929
2008-08-28,100.467,40.7851,63.3116,95.2151,13.9699,27.1102,26.4623,20.7436,30.2851,46.1262,78.275,63.7259,82.18,747.12,39.372
2008-08-29,99.3553,39.9281,62.7668,93.8674,13.9897,26.8166,26.1636,20.5424,29.926,45.9882,78.2522,63.4383,81.71,742.96,39.1007
2008-09-02,98.7633,39.4388,62.7479,93.6386,14.1887,26.769,26.6763,20.7682,29.0211,45.2799,78.2084,63.7988,79.2,713.52,39.3523
2008-09-03,98.6788,39.0601,63.006,93.9223,14.4073,26.9237,26.8168,20.6144,28.5412,45.0911,78.1904,64.0737,78.89,707.52,39.9746
2008-09-04,95.6912,37.8021,61.0264,91.2181,13.7068,26.3326,25.9256,20.4832,27.228,43.1618,78.4781,64.5805,78.39,696.16,38.8529
2008-09-05,96.007,37.6162,60.8716,91.345,14.2005,26.1928,25.9754,20.6726,27.6153,43.0014,78.2462,64.5466,78.98,688.48,38.8589
2008-09-08,97.9886,37.5406,61.585,93.6386,14.816,26.6251,27.1503,21.1105,27.9589,43.9611,78.7341,64.8234,78.86,687.44,40.5359
2008-09-09,95.0701,36.7498,60.166,91.4798,13.868,26.397,26.6365,20.999,26.3882,42.5386,79.0876,65.4633,76.49,658.8,39.022
2008-09-10,95.4517,37.0504,60.7296,91.8694,13.7008,26.29,26.3617,21.1459,26.8139,42.9505,79.0319,65.055,74.22,663.76,39.0928
2008-09-11,96.8206,37.7473,61.1136,93.3908,14.0105,26.397,26.764,21.2357,26.4185,42.8566,78.9263,65.0202,73.08,651.92,39.6885
2008-09-12,97.2312,37.5966,61.3925,93.333,13.8146,26.6431,26.764,21.2791,27.3031,43.694,78.6116,64.1807,75.55,651.92,39.5608
2008-09-15,92.6535,36.4259,58.6359,89.2661,12.4727,25.9051,25.8639,21.0226,25.1537,41.8362,78.9193,66.2662,77.56,610.4,37.2772
2008-09-16,94.1893,36.7116,60.3318,89.9524,13.4009,25.8615,26.0332,21.0226,25.3715,41.5241,78.1187,66.2518,76.79,599.92,39.1164
2008-09-17,89.9666,34.8076,57.608,86.7946,12.1205,25.4528,25.0037,20.2702,23.5704,39.9412,78.3149,66.5831,85.46,620,36.8663
2008-09-18,92.6341,35.9895,61.0095,89.3939,13.0694,25.7811,25.6469,20.4054,25.5585,41.7579,78.0948,65.6088,82.8,633.36,39.9972
2008-09-19,95.7678,37.1648,63.7263,92.348,14.6191,25.9468,25.9078,20.218,28.7455,44.7154,78.4443,63.5284,85.98,661.04,41.1896
2008-09-22,93.6047,35.4175,61.1385,89.8265,13.4247,25.3288,24.8424,20.1095,26.8681,43.1892,77.2196,63.5213,89.18,700.96,37.7294
2008-09-23,91.4589,35.1474,60.3238,88.2001,13.3841,24.7288,24.487,19.8432,26.0283,42.5817,77.107,63.276,88.32,689.04,37.984
2008-09-24,91.7519,35.3909,59.4317,88.0443,13.2327,24.9599,24.4034,19.8018,26.3286,42.7049,77.1976,63.5546,86.71,678.88,37.233
2008-09-25,93.1942,35.9537,59.7355,89.6387,13.5998,25.4112,24.8424,20.2949,27.6821,43.6882,77.0582,63.4249,86.45,693.52,37.697
2008-09-26,93.2401,35.585,60.0172,90.3559,13.9699,25.3616,25.0924,20.218,26.7397,43.2254,76.6778,63.8827,86.64,689.68,38.8647
2008-09-29,85.9192,32.7646,55.2752,85.1622,12.1313,24.7923,23.4177,19.4606,23.6142,38.3993,76.3194,65.744,89.57,616.72,35.959
2008-09-30,89.4986,33.7121,57.7827,88.0903,12.9903,24.7139,23.9314,20.1479,25.529,40.7307,76.5763,64.1439,85.07,656.08,38.5443
2008-10-01,89.5447,33.3531,56.9442,88.373,13.5029,24.8747,23.9314,20.2949,25.8359,40.4264,75.7318,64.7533,85.97,636.72,37.6173
2008-10-02,86.2856,31.8336,54.026,85.5779,12.83,24.9153,23.0662,20.0394,23.5704,38.6625,76.0187,65.2743,82.33,606.56,35.1843
2008-10-03,85.1353,31.3433,53.2777,83.9006,12.2669,24.3817,22.2598,19.8758,22.9493,38.5079,76.6032,65.8474,82.59,602,33.6645
2008-10-06,80.7949,30.1969,50.7445,81.2193,11.6286,23.4712,21.6316,19.2988,21.2275,36.3321,76.6241,67.0453,84.28,572.88,32.657
2008-10-07,77.1779,28.288,47.4114,77.2933,10.3995,22.9009,20.2447,18.6875,19.5783,34.6308,75.0348,66.8404,87.27,579.92,29.8534
2008-10-08,75.2322,28.0539,46.2733,74.3003,9.97892,22.4923,19.8494,18.1766,19.5783,33.856,73.5362,65.8826,89.42,578.08,29.4425
2008-10-09,69.9805,27.303,42.4769,69.5542,8.94365,20.7626,18.59,17.081,18.1349,31.8318,73.7064,65.3274,89.9,556.8,27.1097
2008-10-10,68.2818,27.1359,44.5666,68.0917,9.86713,19.8521,18.9852,17.226,18.3446,30.6451,68.661,64.868,83.22,532,29.703
2008-10-13,78.1943,30.4298,48.4157,77.2583,10.636,22.2463,19.728,18.0307,22.5172,35.5142,71.3217,64.0375,81.99,542.24,31.5894
2008-10-14,77.0362,29.119,47.0612,76.1515,11.3198,22.6976,19.8494,18.0672,21.4016,34.7834,72.8173,63.6228,82.2,520.24,29.4425
2008-10-15,69.4542,26.509,42.8322,68.9977,10.0937,20.4769,17.5397,17.4459,17.9398,31.0717,73.9833,64.2283,83.31,485.84,25.6637
2008-10-16,72.3475,27.9482,45.6383,73.0666,10.3204,21.5451,18.6995,17.6156,18.8208,32.9011,72.8262,63.8952,79.29,474.72,27.1521
2008-10-17,71.9139,27.9844,44.5666,71.1675,10.0275,21.4648,19.0799,17.7477,18.2319,32.2006,73.0822,63.46,77.21,474.96,26.8601
2008-10-20,76.2351,28.7627,46.4698,75.8338,10.5222,22.3247,19.1794,17.8917,19.5087,34.2532,74.3895,63.9685,78.5,494.4,27.0587
2008-10-21,73.9613,27.269,45.1888,73.4792,10.2016,22.2632,18.9683,17.725,17.9535,32.321,75.0348,64.3033,76.03,470.16,26.1316
2008-10-22,69.9308,26.517,42.9194,69.5122,9.56531,21.7108,17.673,17.4459,16.0634,29.9642,75.9081,65.6088,71.71,439.44,24.2875
2008-10-23,70.7452,26.4114,41.6295,71.5311,9.46536,21.2099,17.673,17.5199,16.5111,30.6236,74.5758,66.0988,70.65,452.8,23.6535
2008-10-24,67.1561,25.5617,40.0806,67.5462,8.84885,21.1335,16.6595,16.6422,14.8069,28.6415,73.9455,65.3928,72.21,424,22.3126
2008-10-27,64.77,24.8568,38.116,65.2516,8.60867,20.229,16.4116,16.2191,14.4166,27.1359,73.2016,65.442,72.18,406.8,21.0426
2008-10-28,72.3398,27.5978,41.1681,74.1005,9.95912,21.5054,18.0146,17.3355,18.1111,30.876,73.4665,64.4903,73.79,425.76,24.3307
2008-10-29,71.8133,27.5322,41.3785,72.4782,9.34869,21.3547,18.3809,17.0011,16.8857,30.9484,74.8556,64.1646,74,445.44,23.4697
2008-10-30,74.2999,28.4486,43.6974,75.1974,9.67515,21.8566,18.9394,17.7181,19.1642,32.0343,74.772,63.5837,72.71,432,24.726
2008-10-31,74.7095,28.4935,45.675,76.0146,10.1462,21.8744,19.715,17.6086,19.0012,32.2417,74.5369,62.7553,71.34,444.72,26.3164
2008-11-03,74.9241,28.4289,45.7286,75.9586,10.2016,22.0401,19.1465,17.8779,18.8292,32.3738,73.0433,62.6756,71.1,419.92,25.4534
2008-11-04,77.4707,29.2337,46.2555,78.2164,10.7756,22.3247,19.9022,18.1382,20.5509,34.5927,74.2173,63.847,75.48,459.04,26.8807
2008-11-05,74.214,27.7153,43.8383,74.672,9.78895,21.9984,18.802,17.8186,17.9325,32.7123,75.3385,64.6067,72.8,430.72,24.2393
2008-11-06,70.1032,26.4731,42.1346,70.8368,9.11881,21.4648,17.8074,17.6284,17.0268,30.6021,75.0269,64.1439,72.22,401.2,23.101
2008-11-07,72.4192,27.0182,43.0138,73.2754,9.28932,21.7336,18.1181,17.7111,18.4106,32.3288,75.4093,63.7259,72.5,400.32,24.5657
2008-11-10,71.4687,26.6523,42.0185,72.2994,9.01322,21.5758,17.6979,17.7595,18.5801,31.8445,74.9273,64.0375,73.58,409.84,22.3677
2008-11-11,69.2618,26.0726,41.1096,70.5211,8.70011,21.1921,17.0776,17.3581,17.4223,30.7968,75.4939,64.2208,72.05,384.88,22.0551
2008-11-12,66.2145,24.8666,38.7123,67.5462,8.16515,20.7229,16.0422,16.9863,16.131,29.1404,74.8397,64.6326,70,366,20.4754
2008-11-13,70.3424,26.3849,41.9004,72.1146,8.76186,21.8338,17.2927,17.6629,18.3656,31.6215,75.1006,63.0905,72.15,392,22.7275
2008-11-14,66.8296,25.1095,38.7797,68.4682,8.31477,21.0026,16.4515,17.1393,16.6009,29.8057,75.3246,64.3388,73.3,369.44,20.1686
2008-11-17,65.9423,24.5839,38.4503,67.4374,7.78723,20.6416,15.9805,16.9124,16.3234,29.2608,75.5267,64.6173,72.65,361.28,19.4354
2008-11-18,67.1866,24.5565,38.2618,68.5682,7.67431,20.7794,15.9019,17.0327,16.0825,29.3117,75.4162,65.456,72.51,358.16,19.2515
2008-11-19,62.8779,23.27,35.1461,65.3285,6.87266,19.9444,14.8823,16.5899,14.6934,27.353,75.6353,67.1303,72.26,346.08,16.6652
2008-11-20,58.2108,22.1433,32.7379,61.84,6.13364,19.3741,14.0082,16.016,13.6402,25.8494,75.6512,70.5995,73.45,316.4,15.3489
2008-11-21,61.3553,23.1036,34.5339,65.4783,6.32284,19.3979,14.971,16.7813,15.6065,27.6866,75.0438,69.5797,78.85,328,16.4764
2008-11-24,65.6045,24.5191,36.9619,68.2045,7.28342,19.7836,16.1438,16.9943,16.556,29.3439,75.0348,68.4917,80.91,353.04,19.2781
2008-11-25,66.0888,24.4007,37.5752,68.9508,7.70806,19.9186,16.3509,17.0889,16.241,29.8801,76.9129,70.5043,80.87,330.88,19.5867
2008-11-26,68.6463,25.4295,39.8276,70.8768,8.06708,20.229,17.3107,17.3079,17.4828,30.2039,76.6161,70.5995,80.38,356.32,20.6405
2008-11-28,69.5058,25.2241,40.2225,71.7829,8.27083,20.4928,17.5745,17.5692,17.1449,30.1882,76.4637,71.4725,80.31,336.72,20.3397
2008-12-01,63.3499,23.3334,35.7047,66.3914,6.89066,19.4385,16.0422,16.5988,15.4938,27.7219,77.2286,73.9581,75.65,319.12,16.3683
2008-12-02,65.7923,24.1099,37.5821,68.5822,7.45344,19.9444,16.786,16.8414,16.4736,29.2246,77.3112,74.2436,76.95,308,18.5447
2008-12-03,67.3735,24.7962,38.7212,69.9538,7.83779,20.4185,17.3873,17.0446,16.6073,29.6179,77.3201,74.4484,76.18,304.4,19.5867
2008-12-04,65.8143,24.0923,37.4372,68.0827,7.75358,20.0316,17.5745,16.8246,15.8975,28.707,77.5721,75.9161,75.5,283.28,19.0461
2008-12-05,67.8404,25.0722,39.1697,70.3893,8.36762,20.715,18.0902,17.2999,16.8418,29.068,77.1458,74.6902,74.52,274,21.0632
2008-12-08,70.2083,26.0561,40.9042,72.4552,8.93157,20.8796,18.7702,17.4006,17.917,30.4485,77.0443,74.5236,76.19,288.96,23.0283
2008-12-09,69.054,26.0011,39.6361,70.8198,8.57117,20.5483,18.3899,17.0672,17.6696,30.1677,77.7742,75.9992,76.33,275.6,21.0268
2008-12-10,69.5222,25.9143,40.5738,71.2474,8.41947,20.4928,18.819,17.0584,18.7229,30.9621,77.6268,75.8194,79.75,286.48,22.8375
2008-12-11,67.849,25.1975,38.5178,69.8109,7.77387,20.6168,18.0205,16.869,18.2475,30.8241,78.0341,75.9612,80.65,309.12,19.5798
2008-12-12,68.658,25.7145,39.8454,70.2085,7.9232,20.6584,17.9618,16.8927,18.5003,31.1294,78.048,75.9612,80.81,304.8,21.6246
2008-12-15,67.7046,25.2601,38.5605,69.9138,7.59772,20.6168,17.904,16.8778,18.254,31.2076,78.2382,76.8287,82.6,294.72,20.8705
2008-12-16,70.8877,26.4731,41.0669,72.8199,8.44638,21.4301,18.8538,17.2704,19.711,33.0019,78.5469,78.7338,84.46,291.52,23.4264
2008-12-17,70.2007,26.153,41.44,71.8249,8.36762,21.2971,18.9584,17.1826,19.3675,32.8356,78.9671,80.8535,85.43,278.48,23.855
2008-12-18,68.8932,25.6958,41.1751,70.2085,8.12794,21.4559,18.4257,17.2408,18.9409,31.8318,79.466,82.5847,83.87,261.84,21.8723
2008-12-19,68.0396,25.9054,41.3785,69.3973,7.98979,21.4559,18.2107,16.9549,19.0076,31.3671,79.21,82.6697,82.63,264.48,23.4077
2008-12-22,67.1713,25.3435,40.5827,69.0707,7.70806,21.3071,17.7228,17.0011,18.2989,31.1509,79.6392,82.0097,83.46,245.04,22.5279
2008-12-23,66.4737,25.2152,39.6886,68.3484,7.52508,21.3151,17.5327,16.8622,17.8957,30.5287,80.4179,81.8993,82.63,240,22.3972
2008-12-24,66.8613,25.2798,39.8365,68.681,7.68797,21.2427,17.6631,17.0081,18.0212,30.9347,80.8013,81.715,83.46,232.16,22.0629
2008-12-26,67.2471,25.27,40.403,69.1575,7.6948,21.2575,17.8602,17.0238,17.9609,31.0805,80.5265,81.9916,85.6,232.8,22.3795
2008-12-29,67.0546,25.0633,39.7839,69.0317,7.62919,21.2267,17.5167,16.9863,17.9325,31.0854,80.8541,81.6077,86.35,247.36,21.0917
2008-12-30,68.6463,25.5803,40.8864,70.4603,7.9232,21.6374,18.1768,17.2556,18.4106,32.0197,80.878,82.4183,85.9,241.6,21.9381
2008-12-31,69.6244,25.8052,41.8399,71.1506,8.17801,21.8338,18.5044,17.4222,18.6569,32.4531,80.9407,80.6549,86.52,264.8,23.1079
2009-01-02,71.7244,26.9224,42.6714,73.3324,8.27083,22.2801,19.4263,17.6717,19.5461,32.8718,80.4289,78.6597,86.23,285.04,22.3745
2009-01-05,71.6383,26.9138,42.8232,72.9227,8.13318,22.1699,19.3417,17.7477,19.8026,32.3445,81.7114,76.6441,84.48,298.4,21.9607
2009-01-06,72.1148,27.1818,43.5476,73.2904,8.26401,21.808,19.6732,17.4834,20.2505,32.6937,81.2514,75.853,85.13,298,23.0607
2009-01-07,69.9566,26.4114,42.2665,71.4293,7.83106,21.6106,18.8867,17.3079,19.0846,32.1263,80.5125,76.1588,82.75,266.16,22.2871
2009-01-08,70.2391,26.6895,42.468,71.0786,7.7996,21.7336,19.0012,17.081,19.0012,32.6047,79.8932,76.096,84.46,265.6,22.118
2009-01-09,68.7354,26.0883,40.8953,70.0317,7.55171,21.5054,18.4157,16.7881,18.5881,31.4777,79.6243,76.2125,83.92,258.96,20.9846
2009-01-12,67.0834,25.6086,39.6787,68.9348,7.15251,21.2267,17.9797,16.7961,17.8052,30.7155,80.0445,76.9997,80.76,245.2,19.7548
2009-01-13,67.2077,25.6164,40.2057,68.6321,7.25147,21.4053,17.7467,16.8976,17.8556,30.152,80.174,77.0822,80.88,254.72,20.3516
2009-01-14,65.0935,24.8383,38.4414,66.7261,6.83307,21.0998,17.0518,16.5268,16.9912,28.9144,80.0685,78.3584,79.79,249.84,19.2839
2009-01-15,65.1183,25.2435,39.0636,66.8029,6.51898,21.2495,17.4739,16.5988,17.1843,29.1766,80.0615,78.4889,80.39,241.44,19.9199
2009-01-16,65.6276,25.5175,39.4961,67.2225,6.32284,21.4301,17.68,16.7517,17.3713,29.3498,80.4707,77.2632,82.71,238.88,20.674
2009-01-20,62.162,24.2578,36.8161,64.5583,5.27764,20.9124,16.6416,16.5544,16.0753,27.1994,80.0535,77.2551,84.52,229.28,18.3609
2009-01-21,64.8476,25.2886,38.6527,66.8529,6.05535,21.3547,17.1494,16.6373,16.9535,28.5329,79.6323,74.8117,84.15,248.24,20.2817
2009-01-22,63.8435,24.9469,37.5335,65.9828,5.68327,21.4459,16.9313,16.6205,16.3912,27.8657,79.2858,73.3801,84.58,240.16,19.17
2009-01-23,64.1241,25.0722,37.717,65.4603,5.87239,21.4459,16.8845,16.4588,16.6009,27.67,79.1613,72.804,88.53,258.64,19.7548
2009-01-26,64.5653,25.2514,38.1417,65.9139,5.76779,21.3299,17.003,16.5712,16.7951,28.2159,79.0876,72.1693,88.95,257.12,19.6427
2009-01-27,65.218,25.4382,38.5605,66.2715,5.97025,21.7762,16.9492,16.657,17.0936,28.7628,79.4909,73.8618,88.38,236,19.9199
2009-01-28,67.424,26.333,40.1491,68.0327,6.7348,22.1095,17.673,16.8246,17.9609,29.61,79.5397,72.0191,87.42,238,21.6471
2009-01-29,65.2343,25.6625,38.5773,66.2854,6.20557,21.801,16.9592,16.6806,17.0496,28.2658,78.8267,70.3618,89.5,233.76,19.8747
2009-01-30,63.9068,25.2152,37.7954,65.1026,6.03586,21.5689,16.5401,16.1689,16.9214,27.9968,79.3226,70.1407,91.31,233.76,19.0598
2009-02-02,63.7124,25.5175,38.1,64.4843,6.03586,21.7108,16.3847,16.0317,16.751,27.7219,78.9054,71.2477,88.84,227.2,19.5179
2009-02-03,64.6072,25.9143,38.3739,65.5523,5.92473,22.2711,16.8487,16.3829,17.251,28.5172,78.5569,69.5498,88.47,230.96,19.3253
2009-02-04,64.2925,25.9492,38.0921,64.791,5.85923,22.1699,16.4753,15.9352,17.3767,28.3734,78.4443,69.3106,89.18,226.16,18.8554
2009-02-05,65.2504,26.517,38.5347,65.4873,5.95095,22.3564,16.786,16.162,17.7439,28.7785,78.1984,69.3707,90.12,230.48,18.4553
2009-02-06,67.1064,27.2181,39.901,67.3624,6.39508,22.5419,17.2649,16.4391,18.6341,29.4437,78.4085,69.1502,89.59,225.6,19.7341
2009-02-09,67.2011,27.3316,39.7224,67.2735,6.46673,22.4774,17.2161,16.2793,18.5378,29.4359,78.4155,69.3779,88.32,226,20.0281
2009-02-10,64.1241,26.3244,37.8896,64.3825,5.80716,21.7246,16.4037,15.7536,17.4151,27.9762,78.8984,70.8822,90.21,215.28,18.2468
2009-02-11,64.4992,26.199,38.0336,64.6751,6.08801,21.9984,16.5301,15.8405,17.9398,28.2776,78.8835,71.8057,92.29,208.64,18.5929
2009-02-12,64.5509,26.517,38.356,64.6341,6.00974,22.2553,16.5579,15.9854,17.8282,28.1924,79.3026,71.1313,93.17,209.04,18.2793
2009-02-13,63.8523,26.4017,37.9592,63.86,5.78065,21.9131,16.2911,15.7388,17.917,27.8882,79.0637,69.2307,92.55,204.8,17.1557
2009-02-17,61.1206,25.3512,36.4539,61.5822,5.2061,21.5392,15.6719,15.5091,16.773,26.4041,79.1234,71.3896,95.45,187.68,15.9388
2009-02-18,60.976,25.3659,35.9359,61.5912,5.2061,21.5302,15.5683,15.5939,16.6559,26.3825,78.9591,70.7836,96.91,182.88,16.1668
2009-02-19,60.3187,24.9753,35.4338,61.0009,4.93178,21.4876,15.406,15.7872,16.4947,26.3473,78.8357,69.5797,95.77,194.24,15.4718
2009-02-20,59.7321,25.0468,34.9546,59.9409,4.85974,21.2655,15.3045,15.5476,16.0753,25.9638,78.4274,70.255,97.8,194.8,16.444
2009-02-23,57.5968,24.1705,33.611,57.8421,4.69033,20.8468,14.966,15.1462,15.6787,24.9737,78.8357,70.903,97.73,186.56,15.2094
2009-02-24,59.7777,24.9666,34.8543,59.6553,5.25815,21.1504,15.6141,15.4411,16.5414,26.0157,78.6804,70.827,94.73,195.52,16.4961
2009-02-25,59.3088,24.804,34.1319,59.0768,5.22589,20.7229,15.4678,15.2911,16.2547,25.2986,78.6116,70.014,93.15,208,16.1805
2009-02-26,58.344,24.1099,33.4989,58.4095,5.3104,19.6875,15.1392,14.9569,16.1145,25.0882,78.1984,69.2724,93.06,217.84,15.3489
2009-02-27,57.0396,23.8837,33.2677,57.5244,4.96424,18.899,15.0387,14.8602,15.8601,25.0882,78.2084,68.874,92.63,216.4,15.1464
2009-03-02,54.4697,23.1036,31.3883,55.1409,4.65084,18.0837,14.4732,14.5782,14.8948,23.6491,78.2163,69.8189,90.93,195.84,14.2027
2009-03-03,54.0609,23.095,30.793,54.6454,4.5592,18.043,14.3606,14.3997,15.1064,23.5562,78.1107,69.3598,90.04,203.12,14.2568
2009-03-04,55.3388,23.7164,31.43,55.9031,4.50092,18.5587,14.6783,14.6778,16.1668,24.6039,77.7582,69.0336,88.99,220.88,14.4858
2009-03-05,53.081,22.9998,29.7551,53.7143,4.07609,18.0668,13.9923,14.3455,15.5019,23.6139,78.0091,70.9595,91.99,212.48,13.5923
2009-03-06,53.1778,22.8139,29.9099,54.0619,4.03661,18.3307,13.9983,14.3839,15.7629,23.5708,78.2163,70.4822,92.29,223.92,13.4075
2009-03-09,52.5498,22.3304,29.2192,53.2008,4.08935,17.9914,13.8171,14.1669,15.4543,22.933,77.6806,70.0763,90.57,229.2,13.7072
2009-03-10,55.6832,23.7164,31.1234,56.2097,4.69647,18.6431,14.6693,14.4332,16.7145,24.4748,77.8658,68.7288,88.14,222.64,15.6134
2009-03-11,56.0461,24.0746,31.1671,56.4845,4.82085,18.3059,14.9003,14.4164,16.7145,24.6108,78.0401,69.4703,89.22,210.4,15.3597
2009-03-12,58.2503,24.8753,33.102,58.3516,5.31733,19.1985,15.4499,14.7902,17.3565,25.1694,78.1107,69.7995,91.1,225.84,16.617
2009-03-13,58.7068,24.9292,33.4562,58.8051,5.35008,19.8422,15.6281,15.0062,17.4535,25.3348,78.1904,69.4496,91.3,221.04,16.2641
2009-03-16,58.5299,24.5191,32.849,58.7951,5.24519,19.6279,15.2616,15.2429,17.4673,25.6097,77.9554,68.355,90.8,226,14.9822
2009-03-17,60.3187,25.4471,34.3721,60.2226,5.58491,19.9354,15.9964,15.5249,17.8473,26.2828,77.7234,67.9794,90.04,235.52,16.1146
2009-03-18,61.6722,25.7673,35.5599,60.9509,6.1467,19.9692,16.5042,15.4489,18.2228,27.0341,78.9502,70.5587,93.09,236.88,16.9965
2009-03-19,60.9061,25.7495,35.1848,60.2466,5.65685,19.4801,16.325,15.2497,18.1029,27.0194,79.1454,70.6471,94.35,242.88,15.9565
